"wa","mw","mwlu"
"bdr:WA0XLAE03FAFE0105","bdr:MW1GS66286_AE03FA","ཚོགས་ཀྱི་མཆོད་པ།"
"bdr:WA0XLB691AB377E8E","bdr:MW8LS32723_B691AB","རྗེ་བཙུན་མཁའ་སྤྱོད་མ་དཀར་མོའི་བསྟོད་པ།"
"bdr:WA0XL983EC11742A1","bdr:MW1GS66286_983EC1","ངན་སོང་སྦྱོང་བའི་ཆོ་ག"
"bdr:WA8LS76626","bdr:MW8LS76626","བློ་ལྡན་ཐར་པར་སྐུལ་བར་བྱེད་པའི་མན་ངག་གཅེས་བཏུས།"
"bdr:WA0XL0D2F66ABC95B","bdr:MW1GS66286_0D2F66","གསང་འདུས་དཀྱིལ་ཆོག"
"bdr:WA0XLCC6842AFBD2A","bdr:MW00EGS1016238_CC6842","ཇོ་བོའི་གསུང་བཏུས།"
"bdr:WA0XLEDA286BA6281","bdr:MW4PD3076_EDA286","འདུལ་བ་ནས་འཕྲོས་པའི་ཇོ་བོ་ཨ་ཏི་ཤས་གསུང་སྒྲོས།"
"bdr:WA0XLC8C467AB6835","bdr:MW1GS66286_C8C467","ཟབ་པའི་རིམ་པ།"
"bdr:WA1CZ2325","bdr:MW1CZ2325","བཀའ་གདམས་བུ་ཆོས་ལས་རྔོག་ཆོས་ཉི་ཤུ།"
"bdr:WA0XLF7FAFAADA185","bdr:MW1GS66286_F7FAFA","སྤྱོད་པའི་དེ་ཁོ་ན།"
"bdr:WA0XLBBED22C92462","bdr:MW1GS66286_BBED22","འཕགས་པ་ཡི་གེ་དྲུག་པའི་སྒྲུབ་ཐབས།"
"bdr:WA0XL3DCC0A4EF044","bdr:MW25275_3DCC0A","བློ་སྦྱོང་དོན་བདུན་མ།"
"bdr:WA0XL06C06C5C12C0","bdr:MW1GS66286_06C06C","ཁ༡༽ ཡང་དག་པ་དང་ལོག་པའི་ཀུན་རྫོབ།"
"bdr:WA0XLB5E986A8A338","bdr:MW1GS66286_B5E986","ཉེར་གསུམ་པ། ཁུ་ཆོས་དང་པོ།"
"bdr:WA0XL771AE5A0BD60","bdr:MW3PD1288_771AE5","དཱི་པཾ་ཀཱ་ར་ཤྲཱི་ཛྙཱ་ནའི་ཆོས་ཀྱི་གླུ་གཉིས།"
"bdr:WA0XL061B9A55F382","bdr:MW1GS66286_061B9A","གསང་བ་སྔགས་ཀྱི་སྒྱུ་ལུས་གཙོ་བོར་སྟོན་པའི་སྐོར།"
"bdr:WA0XLF90D88D0DD2C","bdr:MW1GS66286_F90D88","བཅོན་ལྡན་འདས་འཁོར་ལོ་བདེ་མཆོག་གི་མངོན་རྟོགས།"
"bdr:WA0XL0902B3E1ACB1","bdr:MW1GS66286_0902B3","གཤེན་རྗེ་གཤེད་ནག་པོའི་སྒྲུབ་ཐབས།"
"bdr:WA8LS29395","bdr:MW8LS29395","ཐུབ་པའི་མཛད་པ་བཅུ་གཉིས་ཀྱི་བསྟོད་པ་རྒྱས་བསྡུས།"
"bdr:WA0XL05EFB12D1C05","bdr:MW1GS66286_05EFB1","གསུམ་པ། འདམ་གྱི་བརྫེས་བཅངས་པའི་ཚོམས།"
"bdr:WA0XLB96414853615","bdr:MW1GS66286_B96414","བཅུ་པ། ཐམས་ཅད་དུས་ཀྱིས་དམ་ཚིག་ནི།"
"bdr:WA0XL3712B87855BB","bdr:MW1GS66286_3712B8","མྱ་ངན་ལས་འདས་པ།"
"bdr:WA0XL454A808373AE","bdr:MW1GS66286_454A80","རོ་སྲེག་གི་ཆོ་ག"
"bdr:WA1KG12514","bdr:MW1KG12514","བཀའ་གདམས་གླེགས་བམ་ལས་བཏུས་པའི་ཆོས་སྐོར།"
"bdr:WA0XLE14BB73DAE18","bdr:MW1GS66286_E14BB7","གཉིས་པ། ཤེས་ནས་བརྫེ་བའི་ཚོམས།"
"bdr:WA0XL4503E789C579","bdr:MW1PD89051_4503E7","དབུ་མའི་མན་ངག་གི་བཤད་པ། པུ་ཏོ་ཡབ་སྲས་ཀྱི་ལུགས།"
"bdr:WA1KG24645","bdr:MW1KG24645","བཤེས་པའི་སྤྲིངས་ཡིག་དང་སྤྱོད་འཇུག་སོགས།"
"bdr:WA0XLF94BDAD7F6AA","bdr:MW1GS66286_F94BDA","སེང་གེ་སྒྲའི་སྒྲུབ་ཐབས།"
"bdr:WA0XL6991F6B08C8A","bdr:MW1GS66286_6991F6","བློ་གྲོས་མི་ཟད་པའི་སྒྲུབ་ཐབས།"
"bdr:WA1NLM3860","bdr:MW1NLM3860","འབུམ་གྱི་བསྡུས་དོན་སྙིང་པོ་ལོ་རྒྱུས་སོགས།"
"bdr:WA1NLM3860","bdr:MW1NLM2983","འབུམ་གྱི་བསྡུས་དོན་སྙིང་པོ་ལོ་རྒྱུས་སོགས།"
"bdr:WA1NLM3860","bdr:MW1NLM2031","འབུམ་གྱི་བསྡུས་དོན་སྙིང་པོ་ལོ་རྒྱུས་སོགས།"
"bdr:WA0XLED6378448D6F","bdr:MW1GS66286_ED6378","ཉེར་བཞི་པ། རྔོག་ཆོས་ཉི་ཤུ་བསྟན་པ།"
"bdr:WA0XLC04B2F58DBE8","bdr:MW1GS66286_C04B2F","དགུ་པ། མཇུག་སྡུད་ཚོམས།"
"bdr:WA8LS76135","bdr:MW8LS76135","བོད་ཀྱི་རྒྱལ་རབས་ཆོས་འབྱུང་ཡིག་ཚང་གཅེས་བཏུས།"
"bdr:WA0XLB8CEC16B3575","bdr:MW3CN22337_B8CEC1","ན། ཕ་ཆོས་ཉི་ཤུ་རྩ་དྲུག་ལས། ཞུས་ལན་གྱི་དངོས་གཞི་ནོར་བུའི་ཕྲེང་བ་ལེའུ་ཉི་ཤུ་རྩ་གསུམ་པ།"
"bdr:WA0XL353048C2D1AD","bdr:MW1GS66286_353048","ལྟ་སྒོམ་ཆེན་པོ།"
"bdr:WA0XL11ADDE8B10EF","bdr:MW3PD1288_11ADDE","ཏིང་ངེ་འཛིན་གྱི་གླུ།"
"bdr:WA0XLEAF2653C9DBA","bdr:MW1GS66286_EAF265","དྲུག་པ། སྣང་མེད་ཚོམས།"
"bdr:WA0XLCA0E4CAAF7A9","bdr:MW1GS66286_CA0E4C","ནོར་སྦྱིན་པའི་སྒྲུབ་ཐབས།"
"bdr:WA0XL218CBBDBC454","bdr:MW3PD1288_218CBB","རྡོ་རྗེ་གདན་གྱི་རྡོ་རྗེའི་གླུ་འགྲེལ་བ།"
"bdr:WA0XL8EBDAE13E1C6","bdr:MW1GS66286_8EBDAE","བསྡུ་སྒྲིག་གསལ་བཤད།"
"bdr:WA0XL3DE46CF78162","bdr:MW00EGS1016238_3DE46C","གངས་ཅན་པའི་དམིགས་བུ་དཔལ་ལྡན་མར་མེ་མཛད་ཡེ་ཤེས་ཀྱི་གསུང་བཏུས།"
"bdr:WA0XL14079B6796F7","bdr:MW1GS66286_14079B","ལྟ་སྤྱོད་ཟུང་འབྲེལ།"
"bdr:WA0XL8AA5E4B44214","bdr:MW1GS66286_8AA5E4","གསང་བ་སྔགས་ཀྱི་འོད་ཟེར་གཙོ་བོར་སྟོན་པའི་སྐོར།"
"bdr:WA0XL0DDCD9722823","bdr:MW00KG09688_0DDCD9","ཇོ་བོ་ཡབ་སྲས་ཀྱི་གསུང་བགྲོས་པ་ཆོས་རིན་པོ་ཆེའི་གཏེར་མཛོད་དང་བྱང་ཆུབ་སེམས་དཔའི་ནོར་བུའི་ཕྲེང་བ་རྩ་འགྲེལ་སོགས།"
"bdr:WA0XLEEE8B94E2387","bdr:MW1GS66286_EEE8B9","དམ་ཚིག་སྦས་པ།"
"bdr:WA1KG24101","bdr:MW1KG24101","अतीशदीपङ्करश्रीज्ञानप्रणीतम् सत्यद्वयावतारादिग्रन्थचतुष्टयम्"
"bdr:WA1KG24101","bdr:MW1KG24101","བདེན་པ་གཉིས་ལ་འཇུག་པ་ལ་སོགས་པའི་གཞུང་ཚན་བཞི།"
"bdr:WA1KG24101","bdr:MW1KG24101","satyadvayavataradigranthacatusta four treatises-entering into the two truths etc. of acarya dipamkarasrijnana"
"bdr:WA0XL99E088A2EAAA","bdr:MW3PD1288_99E088","ཚུལ་ཁྲིམས་ཀྱི་སྤྱོད་པའི་གླུ་གར་བླངས་པ།"
"bdr:WA0XL80DF21A9847D","bdr:MW1GS66286_80DF21","དང་པོ། གསང་བ་སྤྱིའི་དམ་ཚིག"
"bdr:WA0XLC37567DAA8EC","bdr:MW1GS66286_C37567","འཕགས་པ་རྟ་མགྲིན་གྱི་སྒྲུབ་ཐབས།"
"bdr:WA0XL13AD106ACA90","bdr:MW1GS66286_13AD10","གསུམ་པ། རྣལ་འབྱོར་རིགས་ཀྱི་དམ་ཚིག ༼ལེའུ་བཞི་པ་མི་འདུག་པའི་ཞིབ་གཟིགས་གནང་རོགས།༽"
"bdr:WA1GS61550","bdr:MW1GS61550","བཀའ་གདམས་ཐིག་ལེ་བཅུ་དྲུག་གི་ཟབ་ཁྲིད་མན་ངག་ཕྱོགས་བསྒྲིགས་དང་གསང་འདུས་འཇམ་དཔལ་རྡོ་རྗེའི་བསྐྱེད་རྫོགས།"
"bdr:WA0XLC3B0531C4964","bdr:MW23746_C3B053","སྟོང་ཉིད་རྟོགས་ཚུལ་སྐོར།"
"bdr:WA0XL1E2B7B11F228","bdr:MW1GS66286_1E2B7B","བཞི་བ། འདི་ནི་བརྫེས་བཅངས་བའི་ཚོམས།"
"bdr:WA3CN5539","bdr:MW3CN5539","འཇིག་རྟེན་ལས་འདས་པར་བསྟོད་པ་དང་བྱང་ཆུབ་ལམ་སྒྲོན་སོགས།"
"bdr:WA0XL277516889ECC","bdr:MW1GS66286_277516","སྔགས་ཀྱི་དོན་ལ་འཇུག་པ།"
"bdr:WA0XLA9C98A2C39C4","bdr:MW1GS66286_A9C98A","གཉིས་པ། ཁྱད་པར་དམ་ཚིག་བཤད་བྱ།"
"bdr:WA0XLF973FD655578","bdr:MW1GS66286_F973FD","དམ་ཚིག་སྲུང་བའི་སྒྲུབ་ཐབས།"
"bdr:WA0XL5A47BCBEE183","bdr:MW1GS66286_5A47BC","བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པའི་རྣམ་བཤད།"
"bdr:WA0XLEDD5BE2792ED","bdr:MW1PD89051_EDD5BE","དབུ་མ་ལ་འཇུག་པའི་བསྡུས་དོན།"
"bdr:WA0XLDC5503C3B260","bdr:MW1GS66286_DC5503","ལྟ་སྒོམ་ཆུང་ངུ།"
"bdr:WA0XLA3FEFFBC5209","bdr:MW1GS66286_A3FEFF","ནོར་བདག་གཙོ་འཁོར་ལྔ་ལ་བསྟོད་པ།"
"bdr:WA0XL85C1EF013DC9","bdr:MW1GS66286_85C1EF","དོན་དམ་པའི་བདེན་པའི་མཚན་ཉིད།"
"bdr:WA0XLA2CC960ACF10","bdr:MW23164_A2CC96","ཇོ་བོ་རྗེ་མཉམ་མེད་གསེར་གླིང་པ་ཆོས་ཀྱི་གྲགས་པ་མཇལ་བའི་རྣམ་ཐར།"
"bdr:WA4CZ16766","bdr:IE0GR0268","Bodhipathapradipa"
"bdr:WA1NLM2914","bdr:MW1NLM2914","བཀའ་གདམས་ཕ་ཆོས།"
"bdr:WA1KG8721","bdr:MW1KG8721","ཇོ་བོ་རྗེ་ལྷ་གཅིག་དཔལ་ལྡན་ཨ་ཏི་ཤའི་རྣམ་ཐར་བླ་མའི་ཡོན་ཏན་ཆོས་ཀྱི་འབྱུང་གནས་སོགས་བཀའ་གདམས་རིན་པོ་ཆེའི་གླེག་བམ། ༼བཀྲ་ཤིས་ལྷུན་པོའི་པར་རྙིང་།༽"
"bdr:WA1KG8721","bdr:MW0NGMCP48488","ཇོ་བོ་རྗེ་ལྷ་གཅིག་དཔལ་ལྡན་ཨ་ཏི་སའི་རྣམ་ཐར་བླ་མའི་ཡོན་ཏན་ཆོས་ཀྱི་འབྱུང་གནས་སོགས་བཀའ་བསྡམས་རིན་པོ་ཆེའི་གླེགས་བམ།"
"bdr:WA0XLF2F825CD58E5","bdr:MW1GS66286_F2F825","ལྔ་བ། སྣང་བའི་ཚོམས།"
"bdr:WA0XL11A1C9DEEC70","bdr:MW1GS66286_11A1C9","སྨན་བླའི་སྒྲུབ་ཐབས།"
"bdr:WA0XL250271934317","bdr:MW1GS66286_250271","རྡོ་རྗེ་འཇིགས་བྱེད་ཀྱི་སྒྲུབ་ཐབས།"
"bdr:WA0XL8479A38354D8","bdr:MW1GS66286_8479A3","མི་འཁྲུག་པའི་སྒྲུབ་ཐབས།"
"bdr:WA4CZ45286","bdr:MW4CZ45286","ཞལ་གདམས་ཕྱོགས་བསྒྲིགས།"
"bdr:WA0XLF74888DB69AB","bdr:MW23746_F74888","ཇོ་བོ་ཡེར་པའི་བྲག་ལ་བཞུགས་པའི་ཚེ་འོལ་རྒོད་པ་ཡེ་ཤེས་འབར་བ་ལ་གདམས་པ།"
"bdr:WA0RT0205","bdr:MW2KG5015_0995","མངོན་པར་རྟོགས་པ་རྣམ་པར་འབྱེད་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0205","bdr:MW1KG13126_2205","མངོན་པར་རྟོགས་པ་རྣམ་པར་འབྱེད་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0205","bdr:MW23703_1490","མངོན་པར་རྟོགས་པ་རྣམ་པར་འབྱེད་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0205","bdr:MW22704_0995","མངོན་པར་རྟོགས་པ་རྣམ་པར་འབྱེད་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0205","bdr:MW23702_0207","མངོན་པར་རྟོགས་པ་རྣམ་པར་འབྱེད་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0205","bdr:MW1PD95844_0389","མངོན་པར་རྟོགས་པ་རྣམ་པར་འབྱེད་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0206","bdr:MW22704_0996","དཔལ་འཁོར་ལོ་སྡོམ་པའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0206","bdr:MW2KG5015_0996","དཔལ་འཁོར་ལོ་སྡོམ་པའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0206","bdr:MW1PD95844_0390","དཔལ་འཁོར་ལོ་སྡོམ་པའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0206","bdr:MW23702_0208","དཔལ་འཁོར་ལོ་སྡོམ་པའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0206","bdr:MW23703_1491","དཔལ་འཁོར་ལོ་སྡོམ་པའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0206","bdr:MW1KG13126_2206","དཔལ་འཁོར་ལོ་སྡོམ་པའི་སྒྲུབ་ཐབས།"
"bdr:WA0RT0207","bdr:MW23702_0209","དཔལ་བཅོམ་ལྡན་འདས་ཀྱི་མངོན་པར་རྟོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0207","bdr:MW1PD95844_0391","དཔལ་བཅོམ་ལྡན་འདས་ཀྱི་མངོན་པར་རྟོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0207","bdr:MW1KG13126_2207","དཔལ་བཅོམ་ལྡན་འདས་ཀྱི་མངོན་པར་རྟོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0207","bdr:MW2KG5015_0997","དཔལ་བཅོམ་ལྡན་འདས་ཀྱི་མངོན་པར་རྟོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0207","bdr:MW23703_1492","དཔལ་བཅོམ་ལྡན་འདས་ཀྱི་མངོན་པར་རྟོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0207","bdr:MW22704_0997","དཔལ་བཅོམ་ལྡན་འདས་ཀྱི་མངོན་པར་རྟོགས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT0209","bdr:MW23702_0211","རྡོ་རྗེ་གདན་གྱི་རྡོ་རྗེའི་གླུ།"
"bdr:WA0RT0209","bdr:MW1KG13126_2209","རྡོ་རྗེ་གདན་གྱི་རྡོ་རྗེའི་གླུ།"
"bdr:WA0RT0209","bdr:MW22704_0999","རྡོ་རྗེ་གདན་གྱི་རྡོ་རྗེའི་གླུ།"
"bdr:WA0RT0209","bdr:MW1PD95844_0393","རྡོ་རྗེ་གདན་གྱི་རྡོ་རྗེའི་གླུ།"
"bdr:WA0RT0209","bdr:MW2KG5015_0999","རྡོ་རྗེ་གདན་གྱི་རྡོ་རྗེའི་གླུ།"
"bdr:WA0RT0209","bdr:MW23703_1494","རྡོ་རྗེ་གདན་གྱི་རྡོ་རྗེའི་གླུ།"
"bdr:WA0RT0210","bdr:MW2KG5015_1000","རྡོ་རྗེ་གདན་གྱི་རྡོ་རྗེའི་གླུའི་འགྲེལ་པ།"
"bdr:WA0RT0210","bdr:MW23703_1495","རྡོ་རྗེ་གདན་གྱི་རྡོ་རྗེའི་གླུའི་འགྲེལ་པ།"
"bdr:WA0RT0210","bdr:MW1PD95844_0394","རྡོ་རྗེ་གདན་གྱི་རྡོ་རྗེའི་གླུའི་འགྲེལ་པ།"
"bdr:WA0RT0210","bdr:MW1KG13126_2210","རྡོ་རྗེ་གདན་གྱི་རྡོ་རྗེའི་གླུའི་འགྲེལ་པ།"
"bdr:WA0RT0210","bdr:MW23702_0212","རྡོ་རྗེ་གདན་གྱི་རྡོ་རྗེའི་གླུའི་འགྲེལ་པ།"
"bdr:WA0RT0210","bdr:MW22704_1000","རྡོ་རྗེ་གདན་གྱི་རྡོ་རྗེའི་གླུའི་འགྲེལ་པ།"
"bdr:WA0RT0211","bdr:MW1KG13126_2211","སྤྱོད་པའི་གླུ།"
"bdr:WA0RT0211","bdr:MW2KG5015_4176","སྤྱོད་པའི་གླུ།"
"bdr:WA0RT0211","bdr:MW23702_3390","སྤྱོད་པའི་གླུ།"
"bdr:WA0RT0211","bdr:MW1PD95844_0395","སྤྱོད་པའི་གླུ།"
"bdr:WA0RT0211","bdr:MW23703_1496","སྤྱོད་པའི་གླུ།"
"bdr:WA0RT0211","bdr:MW2KG5015_1001","སྤྱོད་པའི་གླུ།"
"bdr:WA0RT0211","bdr:MW1KG13126_5387","སྤྱོད་པའི་གླུ།"
"bdr:WA0RT0211","bdr:MW23702_0213","སྤྱོད་པའི་གླུ།"
"bdr:WA0RT0211","bdr:MW22704_4176","སྤྱོད་པའི་གླུ།"
"bdr:WA0RT0211","bdr:MW22704_1001","སྤྱོད་པའི་གླུ།"
"bdr:WA0RT0212","bdr:MW1KG13126_2212","སྤྱོད་པའི་གླུའི་འགྲེལ་པ།"
"bdr:WA0RT0212","bdr:MW23702_0214","སྤྱོད་པའི་གླུའི་འགྲེལ་པ།"
"bdr:WA0RT0212","bdr:MW23703_1497","སྤྱོད་པའི་གླུའི་འགྲེལ་པ།"
"bdr:WA0RT0212","bdr:MW1PD95844_0396","སྤྱོད་པའི་གླུའི་འགྲེལ་པ།"
"bdr:WA0RT0212","bdr:MW22704_1002","སྤྱོད་པའི་གླུའི་འགྲེལ་པ།"
"bdr:WA0RT0212","bdr:MW2KG5015_1002","སྤྱོད་པའི་གླུའི་འགྲེལ་པ།"
"bdr:WA0RT0212","bdr:MW3PD1288_54D20F","སྤྱོད་པའི་གླུ་ཡི་འགྲེལ་པ།"
"bdr:WA0RT0298","bdr:MW22704_1089","རྡོ་རྗེ་རྣལ་འབྱོར་མ་ལ་བསྟོད་པ།"
"bdr:WA0RT0298","bdr:MW1PD95844_0488","རྡོ་རྗེ་རྣལ་འབྱོར་མ་ལ་བསྟོད་པ།"
"bdr:WA0RT0298","bdr:MW1KG13126_2298","རྡོ་རྗེ་རྣལ་འབྱོར་མ་ལ་བསྟོད་པ།"
"bdr:WA0RT0298","bdr:MW2KG5015_1089","རྡོ་རྗེ་རྣལ་འབྱོར་མ་ལ་བསྟོད་པ།"
"bdr:WA0RT0298","bdr:MW1PD95844_0495","རྡོ་རྗེ་རྣལ་འབྱོར་མ་ལ་བསྟོད་པ།"
"bdr:WA0RT0298","bdr:MW23702_0300","རྡོ་རྗེ་རྣལ་འབྱོར་མ་ལ་བསྟོད་པ།"
"bdr:WA0RT0298","bdr:MW23703_1587","རྡོ་རྗེ་རྣལ་འབྱོར་མ་ལ་བསྟོད་པ།"
"bdr:WA0RT0302","bdr:MW2KG5015_1093","རིན་པོ་ཆེ་རྒྱན་གྱི་སྒྲུབ་པ།"
"bdr:WA0RT0302","bdr:MW23702_0304","རིན་པོ་ཆེ་རྒྱན་གྱི་སྒྲུབ་པ།"
"bdr:WA0RT0302","bdr:MW1PD95844_0492","རིན་པོ་ཆེ་རྒྱན་གྱི་སྒྲུབ་པ།"
"bdr:WA0RT0302","bdr:MW1KG13126_2302","རིན་པོ་ཆེ་རྒྱན་གྱི་སྒྲུབ་པ།"
"bdr:WA0RT0302","bdr:MW22704_1093","རིན་པོ་ཆེ་རྒྱན་གྱི་སྒྲུབ་པ།"
"bdr:WA0RT0302","bdr:MW23703_1591","རིན་པོ་ཆེ་རྒྱན་གྱི་སྒྲུབ་པ།"
"bdr:WA0RT0303","bdr:MW22704_1094","རྡོ་རྗེ་ཕག་མོའི་སྒྲུབ་པའི་ཐབས།"
"bdr:WA0RT0303","bdr:MW2KG5015_1094","རྡོ་རྗེ་ཕག་མོའི་སྒྲུབ་པའི་ཐབས།"
"bdr:WA0RT0303","bdr:MW1PD95844_0493","རྡོ་རྗེ་ཕག་མོའི་སྒྲུབ་པའི་ཐབས།"
"bdr:WA0RT0303","bdr:MW1KG13126_2303","རྡོ་རྗེ་ཕག་མོའི་སྒྲུབ་པའི་ཐབས།"
"bdr:WA0RT0303","bdr:MW23702_0305","རྡོ་རྗེ་ཕག་མོའི་སྒྲུབ་པའི་ཐབས།"
"bdr:WA0RT0303","bdr:MW23703_1592","རྡོ་རྗེ་ཕག་མོའི་སྒྲུབ་པའི་ཐབས།"
"bdr:WA0RT0304","bdr:MW23703_1593","དཔལ་རྡོ་རྗེ་རྣལ་འབྱོར་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0304","bdr:MW23702_0306","དཔལ་རྡོ་རྗེ་རྣལ་འབྱོར་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0304","bdr:MW1PD95844_0494","དཔལ་རྡོ་རྗེ་རྣལ་འབྱོར་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0304","bdr:MW2KG5015_1095","དཔལ་རྡོ་རྗེ་རྣལ་འབྱོར་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0304","bdr:MW22704_1095","དཔལ་རྡོ་རྗེ་རྣལ་འབྱོར་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0304","bdr:MW1KG13126_2304","དཔལ་རྡོ་རྗེ་རྣལ་འབྱོར་མའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0418","bdr:MW23703_1295","གཏོར་མའི་ཆོ་ག"
"bdr:WA0RT0418","bdr:MW23702_0422","གཏོར་མའི་ཆོ་ག"
"bdr:WA0RT0424","bdr:MW2KG5015_1219","དཔལ་དགྱེས་པ་རྡོ་རྗེའི་སྒྲུབ་ཐབས་རིན་པོ་ཆེའི་སྒྲོན་མ་ཞེས་བྱ་བ།"
"bdr:WA0RT0424","bdr:MW23703_1268","དཔལ་དགྱེས་པ་རྡོ་རྗེའི་སྒྲུབ་ཐབས་རིན་པོ་ཆེའི་སྒྲོན་མ་ཞེས་བྱ་བ།"
"bdr:WA0RT0424","bdr:MW1PD95844_0163","དགྱེས་པ་རྡོ་རྗེའི་སྒྲུབ་ཐབས་རིན་པོ་ཆེའི་སྒྲོན་མ་ཞེས་བྱ་བ།"
"bdr:WA0RT0424","bdr:MW22704_1219","དཔལ་དགྱེས་པ་རྡོ་རྗེའི་སྒྲུབ་ཐབས་རིན་པོ་ཆེའི་སྒྲོན་མ་ཞེས་བྱ་བ།"
"bdr:WA0RT0424","bdr:MW1KG13126_2424","དཔལ་དགྱེས་པ་རྡོ་རྗེའི་སྒྲུབ་ཐབས་རིན་པོ་ཆེའི་སྒྲོན་མ་ཞེས་བྱ་བ།"
"bdr:WA0RT0424","bdr:MW23702_0428","དཔལ་དགྱེས་པ་རྡོ་རྗེའི་སྒྲུབ་ཐབས་རིན་པོ་ཆེའི་སྒྲོན་མ་ཞེས་བྱ་བ།"
"bdr:WA0RT0634","bdr:MW22704_1429","དཔལ་མགོན་པོའི་ནག་པོའི་གཏོར་མ་ཞེས་བྱ་བ།"
"bdr:WA0RT0634","bdr:MW23703_1765","དཔལ་མགོན་པོའི་གཏོར་མ་ཞེས་བྱ་བ།"
"bdr:WA0RT0634","bdr:MW23702_0637","དཔལ་མགོན་པོའི་ནག་པོའི་གཏོར་མ་ཞེས་བྱ་བ།"
"bdr:WA0RT0634","bdr:MW1PD95844_0668","དཔལ་མགོན་པོའི་གཏོར་མ་ཞེས་བྱ་བ།"
"bdr:WA0RT0634","bdr:MW1KG13126_2634","དཔལ་མགོན་པོའི་ནག་པོའི་གཏོར་མ་ཞེས་བྱ་བ།"
"bdr:WA0RT0634","bdr:MW2KG5015_1429","དཔལ་མགོན་པོའི་ནག་པོའི་གཏོར་མ་ཞེས་བྱ་བ།"
"bdr:WA0RT0755","bdr:MW1KG13126_2756","དཔལ་གསང་བ་འདུས་པ་འཇིག་རྟེན་དབང་ཕྱུག་གི་བསྒྲུབ་པའི་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0755","bdr:MW23702_0758","དཔལ་གསང་བ་འདུས་པ་འཇིག་རྟེན་དབང་ཕྱུག་གི་བསྒྲུབ་པའི་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0755","bdr:MW2KG5015_1550","དཔལ་གསང་བ་འདུས་པ་འཇིག་རྟེན་དབང་ཕྱུག་གི་བསྒྲུབ་པའི་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0755","bdr:MW1PD95844_0795","དཔལ་གསང་བ་འདུས་པ་འཇིག་རྟེན་དབང་ཕྱུག་གི་སྒྲུབ་པའི་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0755","bdr:MW22704_1550","དཔལ་གསང་བ་འདུས་པ་འཇིག་རྟེན་དབང་ཕྱུག་གི་བསྒྲུབ་པའི་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0755","bdr:MW23703_1892","དཔལ་གསང་བ་འདུས་པ་འཇིག་རྟེན་དབང་ཕྱུག་གི་སྒྲུབ་པའི་ཐབས་ཞེས་བྱ་བ།"
"bdr:WA0RT0756","bdr:MW1PD95844_0796","འཕགས་པ་སྤྱན་རས་གཟིགས་འཇིག་རྟེན་དབང་ཕྱུག་སྒྲུབ་པའི་ཐབས།"
"bdr:WA0RT0756","bdr:MW22704_1551","འཕགས་པ་སྤྱན་རས་གཟིགས་འཇིག་རྟེན་དབང་ཕྱུག་སྒྲུབ་པའི་ཐབས།"
"bdr:WA0RT0756","bdr:MW1KG13126_2757","འཕགས་པ་སྤྱན་རས་གཟིགས་འཇིག་རྟེན་དབང་ཕྱུག་སྒྲུབ་པའི་ཐབས།"
"bdr:WA0RT0756","bdr:MW23702_0759","འཕགས་པ་སྤྱན་རས་གཟིགས་འཇིག་རྟེན་དབང་ཕྱུག་སྒྲུབ་པའི་ཐབས།"
"bdr:WA0RT0756","bdr:MW2KG5015_1551","འཕགས་པ་སྤྱན་རས་གཟིགས་འཇིག་རྟེན་དབང་ཕྱུག་སྒྲུབ་པའི་ཐབས།"
