"wa","mw","mwlu"
"bdr:WA0RT3398","bdr:MW1KG13126_5561","རྣམ་པར་བཤད་པའི་རིགས་པའི་མདོ་སྡེའི་དུམ་བུ་བརྒྱ།"
"bdr:WA0RT3398","bdr:MW23702_3564","རྣམ་པར་བཤད་པའི་རིགས་པའི་མདོ་སྡེའི་དུམ་བུ་བརྒྱ།"
"bdr:WA0RT3398","bdr:MW22704_4350","རྣམ་པར་བཤད་པ་རིགས་པའི་མདོ་སྡེའི་དུམ་བུ་བརྒྱ།"
"bdr:WA0RT3399","bdr:MW22704_4351","རྣམ་པར་བཤད་པའི་རིགས་པ།"
"bdr:WA0RT3399","bdr:MW2KG5015_4351","རྣམ་པར་བཤད་པའི་རིགས་པ།"
"bdr:WA0RT3399","bdr:MW1KG13126_5562","རྣམ་པར་བཤད་པའི་རིགས་པ།"
"bdr:WA0RT3399","bdr:MW1PD95844_3290","རྣམ་པར་བཤད་པའི་རིགས་པ།"
"bdr:WA0RT3399","bdr:MW23703_4061","རྣམ་པར་བཤད་པའི་རིགས་པ།"
"bdr:WA0RT3399","bdr:MW23702_3565","རྣམ་པར་བཤད་པའི་རིགས་པ།"
"bdr:WA0RT3400","bdr:MW1PD95844_3291","ལས་གྲུབ་པའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT3400","bdr:MW22704_4352","ལས་གྲུབ་པའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT3400","bdr:MW23703_4062","ལས་གྲུབ་པའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT3400","bdr:MW1KG13126_5563","ལས་གྲུབ་པའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT3400","bdr:MW2KG5015_4352","ལས་གྲུབ་པའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT3400","bdr:MW23702_3566","ལས་གྲུབ་པའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT3427","bdr:MW23703_4089","ཆོས་མངོན་པའི་མཛོད་ཀྱི་ཚིག་ལེའུར་བྱས་པ།"
"bdr:WA0RT3427","bdr:MW22704_4379","ཆོས་མངོན་པའི་མཛོད་ཀྱི་ཚིག་ལེའུར་བྱས་པ།"
"bdr:WA0RT3427","bdr:MW2KG5015_4379","ཆོས་མངོན་པའི་མཛོད་ཀྱི་ཚིག་ལེའུར་བྱས་པ།"
"bdr:WA0RT3427","bdr:MW1KG13126_5590","ཆོས་མངོན་པའི་མཛོད་ཀྱི་ཚིད་ལེའུར་བྱས་པ།"
"bdr:WA0RT3427","bdr:MW23702_3593","ཆོས་མངོན་པའི་མཛོད་ཀྱི་ཚིག་ལེའུར་བྱས་པ།"
"bdr:WA0RT3427","bdr:MW1PD95844_3318","ཆོས་མངོན་པའི་མཛོད་ཀྱི་ཚིགས་ལེའུར་བྱས་པ།"
"bdr:WA0RTI3428","bdr:IE0GR0387","Vasubandhu: Abhidharmakosabhasya"
"bdr:WA0RT3428","bdr:MW1KG13126_5591","ཆོས་མངོན་པའི་མཛོད་ཀྱི་བཤད་པ།"
"bdr:WA0RT3428","bdr:MW1PD95844_3319","ཆོས་མངོན་པའི་མཛོད་ཀྱི་བཤད་པ།"
"bdr:WA0RT3428","bdr:MW22704_4380","ཆོས་མངོན་པའི་མཛོད་ཀྱི་བཤད་པ།"
"bdr:WA0RT3428","bdr:MW23703_4090","ཆོས་མངོན་པའི་མཛོད་ཀྱི་བཤད་པ།"
"bdr:WA0RT3428","bdr:MW23702_3594","ཆོས་མངོན་པའི་མཛོད་ཀྱི་བཤད་པ།"
"bdr:WA0RT3428","bdr:MW2KG5015_4380","ཆོས་མངོན་པའི་མཛོད་ཀྱི་བཤད་པ།"
"bdr:WA0RT3440","bdr:MW2KG5015_4392","བསྟན་བཅོས་ཚིགས་སུ་བཅད་པ་བསྡུས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3440","bdr:MW23703_4102","བསྟན་བཅོས་ཚིགས་སུ་བཅད་པ་བསྡུས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3440","bdr:MW22704_4392","བསྟན་བཅོས་ཚིགས་སུ་བཅད་པ་བསྡུས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3440","bdr:MW23702_3606","བསྟན་བཅོས་ཚིགས་སུ་བཅད་པ་བསྡུས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3440","bdr:MW1PD95844_3331","བསྟན་བཅོས་ཚིགས་སུ་བཅད་པ་བསྡུས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3440","bdr:MW1KG13126_5603","བསྟན་བཅོས་ཚིགས་སུ་བཅད་པ་བསྡུས་པ་ཞེས་བྱ་བ།"
"bdr:WA0RT3441","bdr:MW22704_4393","ཚིགས་སུ་བཅད་པའི་དོན་བསྡུས་པ་ཞེས་བྱ་བའི་བསྟན་བཅོས།"
"bdr:WA0RT3441","bdr:MW2KG5015_4393","ཚིགས་སུ་བཅད་པའི་དོན་བསྡུས་པ་ཞེས་བྱ་བའི་བསྟན་བཅོས།"
"bdr:WA0RT3441","bdr:MW1PD95844_3332","ཚིགས་སུ་བཅད་པའི་དོན་བསྡུས་པ་ཞེས་བྱ་བའི་བསྟན་བཅོས།"
"bdr:WA0RT3441","bdr:MW23702_3607","ཚིགས་སུ་བཅད་པའི་དོན་བསྡུས་པ་ཞེས་བྱ་བའི་བསྟན་བཅོས།"
"bdr:WA0RT3441","bdr:MW1KG13126_5604","ཚིགས་སུ་བཅད་པའི་དོན་བསྡུས་པ་ཞེས་བྱ་བའི་བསྟན་བཅོས།"
"bdr:WA0RT3441","bdr:MW23703_4103","ཚིགས་སུ་བཅད་པའི་དོན་བསྡུས་པ་ཞེས་བྱ་བའི་བསྟན་བཅོས།"
"bdr:WA0RT3501","bdr:MW1PD95844_3393","ཡོན་ཏན་བདུན་ཡོངས་སུ་བརྗོད་པའི་གཏམ།"
"bdr:WA0RT3501","bdr:MW1KG13126_5420","ཡོན་ཏན་བདུན་ཡོངས་སུ་བརྗོད་པའི་གཏམ།"
"bdr:WA0RT3501","bdr:MW1KG13126_5663","ཡོན་ཏན་བདུན་ཡོངས་སུ་བརྗོད་པའི་གཏམ།"
"bdr:WA0RT3501","bdr:MW23703_4163","ཡོན་ཏན་བདུན་ཡོངས་སུ་བརྗོད་པའི་གཏམ།"
"bdr:WA0RT3501","bdr:MW22704_4209","ཡོན་ཏན་བདུན་ཡོངས་སུ་བརྗོད་པའི་གཏམ།"
"bdr:WA0RT3501","bdr:MW23702_3666","ཡོན་ཏན་བདུན་ཡོངས་སུ་བརྫོད་པའི་གཏམ།"
"bdr:WA0RT3501","bdr:MW22704_4452","ཡོན་ཏན་བདུན་ཡོངས་སུ་བརྗོད་པའི་གཏམ།"
"bdr:WA0RT3501","bdr:MW2KG5015_4452","ཡོན་ཏན་བདུན་ཡོངས་སུ་བརྗོད་པའི་གཏམ།"
"bdr:WA0RT3501","bdr:MW2KG5015_4209","ཡོན་ཏན་བདུན་ཡོངས་སུ་བརྗོད་པའི་གཏམ།"
"bdr:WA0RT3502","bdr:MW1KG13126_5664","ཚུལ་ཁྲིམས་ཀྱི་གཏམ།"
"bdr:WA0RT3502","bdr:MW22704_4210","ཚུལ་ཁྲིམས་ཀྱི་གཏམ།"
"bdr:WA0RT3502","bdr:MW23702_3424","ཚུལ་ཁྲིམས་ཀྱི་གཏམ།"
"bdr:WA0RT3502","bdr:MW22704_4453","ཚུལ་ཁྲིམས་ཀྱི་གཏམ།"
"bdr:WA0RT3502","bdr:MW1PD95844_3394","ཚུལ་ཁྲིམས་ཀྱི་གཏམ།"
"bdr:WA0RT3502","bdr:MW2KG5015_4210","ཚུལ་ཁྲིམས་ཀྱི་གཏམ།"
"bdr:WA0RT3502","bdr:MW2KG5015_4453","ཚུལ་ཁྲིམས་ཀྱི་གཏམ།"
"bdr:WA0RT3502","bdr:MW23702_3667","ཚུལ་ཁྲིམས་ཀྱི་གཏན།"
"bdr:WA0RT3502","bdr:MW1KG13126_5421","ཚུལ་ཁྲིམས་ཀྱི་གཏམ།"
"bdr:WA0RT3502","bdr:MW23703_4164","ཚུལ་ཁྲིམས་ཀྱི་གཏམ།"
"bdr:WA0RT3504","bdr:MW2KG5015_4455","ཚོགས་ཀྱི་གཏམ།"
"bdr:WA0RT3504","bdr:MW22704_4211","ཚོགས་ཀྱི་གཏམ།"
"bdr:WA0RT3504","bdr:MW23703_4166","ཚོགས་ཀྱི་གཏམ།"
"bdr:WA0RT3504","bdr:MW1KG13126_5666","ཚོགས་ཀྱི་གཏམ།"
"bdr:WA0RT3504","bdr:MW2KG5015_4211","ཚོགས་ཀྱི་གཏམ།"
"bdr:WA0RT3504","bdr:MW1PD95844_3396","ཚོགས་ཀྱི་གཏམ།"
"bdr:WA0RT3504","bdr:MW23702_3669","ཚོགས་ཀྱི་གཏམ།"
"bdr:WA0RT3504","bdr:MW22704_4455","ཚོགས་ཀྱི་གཏམ།"
"bdr:WA0RT3504","bdr:MW1KG13126_5422","ཚོགས་ཀྱི་གཏམ།"
"bdr:WA0RT3504","bdr:MW23702_3425","ཚོགས་ཀྱི་གཏམ།"
"bdr:WA0RT3518","bdr:MW2KG5015_4469","འདོད་པའི་ཡོན་ཏན་ལྔའི་ཉེས་དམིགས་བཤད་པ།"
"bdr:WA0RT3518","bdr:MW23703_4180","འདོད་པའི་ཡོན་ཏན་ལྔའི་ཉེས་དམིགས་བཤད་པ།"
"bdr:WA0RT3518","bdr:MW2KG5015_4225","འདོད་པའི་ཡོན་ཏན་ལྔའི་ཉེས་དམིགས་བཤད་པ།"
"bdr:WA0RT3518","bdr:MW1KG13126_5680","འདོད་པའི་ཡོན་ཏན་ལྔའི་ཉེས་དམིགས་བཤད་པ།"
"bdr:WA0RT3518","bdr:MW22704_4225","འདོད་པའི་ཡོན་ཏན་ལྔའི་ཉེས་དམིགས་བཤད་པ།"
"bdr:WA0RT3518","bdr:MW1PD95844_3410","འདོད་པའི་ཡོན་ཏན་ལྔའི་ཉེས་དམིགས་བཤད་པ།"
"bdr:WA0RT3518","bdr:MW22704_4469","འདོད་པའི་ཡོན་ཏན་ལྔའི་ཉེས་དམིགས་བཤད་པ།"
"bdr:WA0RT3518","bdr:MW23702_3683","འདོད་པའི་ཡོན་ཏན་ལྔའི་ཉེས་དམིགས་བཤད་པ།"
"bdr:WA0RT4227","bdr:MW23703_4059","ཕུང་པོ་ལྔའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT4227","bdr:MW1KG13126_5560","ཕུང་པོ་ལྔའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT4227","bdr:MW22704_4349","ཕུང་པོ་ལྔའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0RT4227","bdr:MW2KG5015_4349","ཕུང་པོ་ལྔའི་རབ་ཏུ་བྱེད་པ།"
"bdr:WA0NGMCP62362","bdr:MW0NGMCP62362","སློབ་དཔོན་དབྱིག་གཉེན་གྱིས་མཛད་པའི་འདོད་པའི་ཡོན་ཏན་ལྔའི་ཉེས་དམིགས།"
"bdr:WA0NGMCP75147","bdr:MW0NGMCP75147","དབུས་མཐའ་རྣམ་འབྱེད་ཀྱི་འགྲེལ་པ་སློབ་དཔོན་དབྱིག་གཉེན་གྱི་མཛད་པ།"
"bdr:WA0NGMCP75151","bdr:MW0NGMCP75151","སློབ་དབྱིག་གཉེན་གྱིས་མཛད་པའི་ས་བཅུ་པའི་འགྲེལ་བཤད་པ་སློབ་དཔོན་ཉི་མ་གྲུབ་ཀྱིས་མཛད་པ།"
"bdr:WA0NGMCP75153","bdr:MW0NGMCP75153","བློ་གྲོས་མི་ཟད་པའི་བསྟན་པའི་མདོ་འགྲེལ་སློབ་དཔོན་དབྱིག་གཉེན་གྱིས་མཛད་པ།"
"bdr:WA0NGMCP75154","bdr:MW0NGMCP75154","རྟེན་ཅིང་འགྲེལ་པར་འབྱུང་བ་དང་པོ་དང་རྣམ་པར་དབྱེ་བ་བཤད་པ་སློབ་དཔོན་དབྱིག་གཉེན་གྱིས་མཛད་པ།"
"bdr:WA0LULDC295873","bdr:MW0LULDC295873","ཆོས་མངོན་པ་མཛོད།"
"bdr:WA2KG238001","bdr:MW2KG238001","མཛོད་རྩ་སྡོམ།"
"bdr:WA1NLM593","conceptual","ཆོས་མངོན་པ་མཛོད།"
"bdr:WA4CZ299877","conceptual","ཆོས་དང་ཆོས་ཉིད་རྣམ་འབྱེད་དང་དེའི་འགྲེལ་པ།"
